age,workclass,fnlwgt,education,marital-status,occupation,capital-gain,capital-loss,hours-per-week,race
48,0,17155,11,2,0,0,0,40,4
49,6,6100,11,2,4,0,0,35,5
36,4,11431,7,2,13,0,0,40,5
55,4,10024,11,6,13,0,0,40,5
19,0,9321,15,4,0,0,0,40,4
50,5,6202,9,2,4,110,0,60,4
42,5,8782,9,2,3,0,0,60,4
64,1,20052,15,2,4,0,0,45,5
32,4,2785,15,2,4,41,0,40,4
22,0,3167,2,4,0,0,0,30,1
28,7,8259,9,4,4,0,0,55,4
33,4,16698,15,4,8,0,0,35,1
34,4,15041,9,0,12,0,0,40,2
71,0,10506,7,2,0,0,0,3,2
30,4,5602,0,2,3,0,0,45,5
29,4,6710,12,2,12,0,0,20,0
36,2,10462,9,2,10,0,0,40,4
61,5,4085,12,6,4,0,0,99,4
42,4,4621,11,2,14,0,0,60,4
53,6,8054,0,2,3,0,0,40,4
43,4,11389,6,4,7,0,0,20,4
38,4,13372,11,2,3,0,0,50,4
17,4,8121,0,4,12,0,0,20,5
20,4,20513,15,4,1,0,0,15,4
68,4,3303,2,2,5,0,0,35,5
18,4,21157,1,4,6,0,0,20,5
39,4,10756,11,4,1,0,0,40,4
55,4,13695,12,2,13,0,52,20,4
32,7,11797,15,0,10,0,0,40,5
50,4,5100,8,2,11,0,0,84,4
36,4,1220,15,6,12,0,0,20,4
53,7,5870,12,2,4,0,0,60,2
37,4,5506,9,5,10,78,0,32,1
28,4,20245,11,4,6,0,0,40,4
42,4,7338,15,0,7,0,0,40,4
33,4,14666,11,2,12,93,0,45,4
33,7,6909,12,4,10,0,0,35,4
17,4,7876,0,4,8,0,0,25,5
36,4,18060,11,2,4,0,0,45,4
42,6,3749,8,2,4,0,0,50,4
37,4,13246,9,6,4,0,0,55,4
48,4,12427,11,0,12,0,0,30,4
34,4,19841,9,2,13,0,0,40,4
55,6,11071,12,0,4,0,0,45,5
31,4,10528,15,4,1,0,0,40,4
70,4,6562,12,2,12,100,0,4,5
57,4,5135,11,2,4,0,0,60,4
27,4,784,15,2,6,0,0,40,4
58,4,4325,6,2,6,0,0,60,4
22,4,2408,7,4,1,0,0,40,5
48,4,20552,4,4,9,0,0,35,4
60,5,11720,11,2,8,0,0,40,4
29,4,17546,11,4,3,0,0,42,2
45,4,5163,11,5,7,0,0,40,2
43,2,14032,8,2,1,0,0,40,5
40,4,7579,12,2,4,0,0,40,2
30,4,5746,15,0,12,0,0,40,4
36,4,12125,2,4,4,73,0,50,4
45,4,10977,9,0,8,0,0,45,4
40,4,19882,11,0,13,0,0,40,4
58,7,8566,6,2,5,0,0,40,4
23,4,2367,13,4,8,0,0,15,4
50,4,6971,0,5,1,0,0,47,4
26,4,20563,11,4,7,0,0,40,4
75,0,6265,4,2,0,0,0,25,4
21,4,11211,15,4,1,0,0,16,4
34,4,15589,11,4,3,0,0,45,5
41,4,9571,14,2,10,0,0,46,5
33,4,3759,11,2,3,0,0,30,5
33,4,10363,11,2,7,60,0,40,5
48,4,3079,8,2,3,0,0,40,5
47,4,21127,8,0,12,0,0,25,4
40,4,3616,11,5,1,0,0,45,4
48,7,4437,10,2,10,0,0,65,4
25,4,15497,11,4,14,0,0,40,4
49,4,2316,6,0,8,0,0,37,4
49,4,7250,15,2,1,0,49,50,4
23,4,14462,15,2,8,0,0,40,4
27,4,3630,9,4,1,0,0,45,4
44,4,6211,15,2,13,96,0,40,5
33,4,12787,9,2,12,0,0,50,4
28,4,7361,11,3,8,0,0,40,5
47,4,21302,8,4,10,0,0,40,4
36,4,21478,15,2,1,0,0,40,4
46,4,8303,9,4,7,0,27,8,4
31,4,10618,4,2,8,0,0,40,4
44,4,3367,12,2,4,0,0,50,5
41,4,16511,6,2,7,0,0,40,5
47,4,1743,8,2,4,0,48,60,5
51,5,19616,14,2,10,110,0,60,4
62,4,7694,0,2,3,0,0,40,4
37,4,20303,11,5,3,0,0,70,4
25,4,1596,2,4,8,0,0,40,4
49,0,16919,0,5,0,28,0,40,4
43,4,19508,15,5,14,78,0,51,4
50,4,7926,8,2,8,0,0,55,5
23,4,8777,15,4,8,0,0,23,4
36,4,10139,11,2,3,81,0,40,4
42,6,11170,15,2,10,0,0,40,5
30,4,18111,9,4,4,0,0,40,2
45,4,2845,3,2,8,0,0,25,2
35,4,11352,12,2,10,0,0,38,4
33,6,19331,11,2,14,0,0,45,2
37,1,20238,11,2,1,0,0,40,5
68,2,15512,12,6,10,0,0,40,2
23,4,9814,11,2,14,0,0,50,5
51,6,6189,1,2,5,0,0,45,4
19,0,16368,11,4,0,0,0,30,4
56,4,8281,5,0,7,0,0,20,4
42,2,218,15,2,1,0,0,40,5
29,4,17007,12,2,4,0,0,45,4
34,7,5518,9,2,13,81,0,25,4
30,5,5425,11,0,8,0,0,60,4
20,4,15361,15,4,6,0,0,15,4
23,1,18945,9,4,10,0,0,40,4
44,2,10830,15,2,4,0,0,38,4
32,2,16432,9,4,10,0,0,50,4
33,4,13137,12,2,10,0,0,45,4
33,4,4289,11,0,1,0,0,40,2
34,4,5223,11,2,12,0,0,40,4
22,4,1218,11,2,3,0,0,40,4
19,4,16820,15,4,1,0,0,25,4
46,4,7763,11,2,12,0,0,40,4
43,4,12345,15,4,8,0,0,40,4
48,4,9395,15,0,4,0,22,50,5
59,4,8701,9,2,3,0,0,60,4
43,1,19903,9,4,13,0,0,50,4
35,2,3336,9,4,4,0,0,40,5
50,4,13623,15,3,8,0,0,40,4
37,4,15953,9,2,10,110,0,50,5
30,4,1294,9,4,3,0,0,70,5
18,4,8395,1,4,12,0,0,20,5
19,4,11042,15,4,11,0,0,30,5
40,4,13130,8,2,4,0,0,40,5
40,4,14626,11,4,3,0,0,40,2
18,4,4776,0,4,8,0,0,11,4
28,4,20549,9,2,4,0,0,40,4
21,4,10104,7,4,12,0,0,32,4
64,4,5555,15,2,4,0,0,40,4
28,4,10793,9,2,4,0,0,50,5
42,6,4918,11,2,14,0,0,45,5
25,4,16547,15,2,1,0,49,36,4
24,6,7972,11,4,3,0,0,35,5
34,4,4022,9,2,12,0,0,40,4
36,4,15803,11,0,3,0,0,40,4
42,4,19982,15,2,7,0,0,45,5
41,2,17416,9,2,10,0,0,45,5
37,7,314,11,2,7,0,0,40,4
18,4,11390,11,4,6,6,0,40,5
40,4,19022,5,2,12,68,0,40,4
37,4,5421,11,0,1,0,0,40,5
37,7,9839,11,0,8,0,0,40,5
48,4,8895,7,2,14,0,0,45,2
28,4,984,8,2,1,36,0,40,4
20,4,8448,15,4,6,0,0,40,4
38,4,12079,12,2,10,0,0,40,4
37,4,5014,8,0,10,0,0,40,4
34,2,15906,12,2,4,0,0,40,4
47,7,436,15,2,10,0,0,50,4
24,4,5045,9,4,1,0,0,40,4
57,4,8855,11,0,1,0,0,45,4
28,4,11243,1,4,6,0,0,40,4
34,7,13365,12,2,10,0,0,50,2
22,4,1589,9,4,12,0,0,16,4
48,4,19062,11,4,12,0,0,40,4
30,4,4022,9,4,12,0,0,40,5
76,4,6078,9,2,4,0,0,40,4
61,4,10346,9,2,10,110,0,50,4
56,4,3446,11,6,8,0,0,40,5
51,4,1090,11,2,4,0,0,60,5
23,4,3949,11,4,3,0,0,15,4
24,4,2358,9,4,12,0,0,40,4
40,1,5531,9,4,10,0,0,45,4
20,4,2311,15,4,1,0,0,12,4
41,4,21949,15,2,12,0,0,50,4
50,4,698,8,2,4,0,0,50,4
32,4,10161,11,4,1,0,0,40,4
19,4,14092,2,4,6,0,0,40,4
62,4,7374,11,0,8,0,0,40,5
17,4,10168,0,4,8,0,0,14,4
50,7,9894,11,2,14,0,0,40,4
27,0,13330,11,4,0,0,0,40,4
31,2,11740,11,4,11,0,0,40,4
65,4,13439,11,2,5,0,0,24,2
39,4,17483,11,2,3,0,0,40,4
24,4,12031,15,4,7,0,0,40,2
26,2,451,9,2,10,0,0,55,4
40,7,15230,12,0,10,0,0,45,4
33,1,1216,15,4,4,0,0,40,5
41,4,7804,15,2,3,0,0,40,5
46,4,16403,10,2,10,0,0,70,4
52,1,12616,15,2,1,0,0,44,5
60,4,10564,11,6,6,0,0,40,4
37,5,3582,15,0,3,0,0,40,5
53,6,3189,9,2,10,0,0,40,4
24,4,8237,1,2,7,0,0,60,4
63,4,12147,9,0,8,0,0,10,5
33,4,7775,11,4,10,0,0,60,4
40,7,11670,12,2,10,0,0,35,4
30,4,5214,9,2,12,0,0,40,4
36,4,6327,15,2,10,0,0,20,4
41,4,17123,11,0,1,0,0,40,5
25,4,10266,9,4,6,0,0,40,2
28,2,12848,11,5,8,0,0,40,5
59,5,5836,15,2,4,0,52,48,2
17,4,18310,1,4,9,0,0,20,4
66,7,6519,11,2,4,0,44,40,4
60,0,1849,11,2,0,0,18,70,4
29,4,12071,15,4,8,0,0,20,4
44,4,11319,8,5,3,0,0,48,1
41,4,11140,1,0,8,0,0,40,4
23,4,19920,9,4,13,0,0,40,2
62,6,15539,12,2,12,0,0,40,5
35,4,10029,15,4,14,0,0,40,4
67,4,6494,9,2,14,0,77,24,5
46,4,9203,15,4,1,0,0,36,4
32,4,5067,8,0,4,0,0,50,4
37,4,2935,11,0,5,0,0,40,4
57,2,1636,12,2,4,0,0,50,4
34,4,17935,11,2,7,0,0,40,5
56,7,10120,9,2,4,0,0,40,4
27,4,7910,4,4,5,0,0,48,4
51,4,16723,11,2,14,0,0,50,5
46,4,7358,1,6,7,0,0,20,5
36,2,18051,9,2,1,0,0,40,5
29,4,17842,8,4,1,0,0,70,5
66,4,5259,9,2,10,104,0,40,5
32,4,15866,15,5,7,0,0,70,4
38,4,17557,15,2,12,93,0,40,4
28,4,4526,9,4,10,0,0,35,3
41,4,12386,12,4,4,0,0,35,4
54,4,21507,5,6,8,0,0,30,4
29,2,1300,15,0,1,0,0,40,4
45,2,1296,9,4,10,0,0,50,5
33,7,1224,15,2,3,0,0,4,2
36,4,6463,9,2,10,52,0,45,4
56,6,8645,11,2,4,0,0,30,5
33,2,16705,11,5,8,0,0,80,4
26,5,11544,11,0,4,0,0,78,4
58,4,12214,11,4,9,0,35,40,5
33,4,15189,3,2,3,0,86,32,4
49,4,1233,11,2,1,0,0,30,4
37,5,19735,15,2,4,0,0,60,4
19,0,7112,15,4,0,0,0,30,4
54,4,6625,15,2,7,0,0,40,4
44,4,13220,9,4,10,0,0,45,4
41,4,1868,11,2,3,0,0,45,5
32,4,20651,9,4,4,0,0,40,4
26,4,16409,6,4,5,0,0,40,5
29,4,20300,15,2,12,0,0,40,5
38,4,16258,11,2,13,0,0,40,4
39,4,16747,11,0,3,0,0,60,5
42,4,425,1,5,8,0,0,38,4
30,4,5269,1,2,3,0,0,40,4
44,4,5670,12,2,4,0,0,38,4
37,6,855,9,2,3,0,0,65,4
29,6,11744,15,0,3,29,0,50,4
42,2,16237,15,0,13,55,0,40,4
27,4,2341,9,4,13,0,0,37,4
58,5,10100,11,2,12,0,0,55,4
55,6,7517,11,0,4,117,0,60,4
35,4,4410,11,0,5,0,0,65,4
39,1,15112,11,4,2,0,0,50,2
39,6,6707,9,0,1,0,42,40,4
34,1,2665,11,0,1,0,0,40,5
28,5,14280,11,4,4,0,0,70,5
66,0,18446,15,2,0,0,0,40,4
18,4,1034,1,4,8,0,0,40,4
53,4,3672,11,2,3,0,0,46,4
38,4,20080,8,2,10,0,0,36,4
28,4,18414,9,4,1,0,0,40,4
23,4,13843,15,4,12,0,0,25,5
46,2,4675,14,2,11,0,0,40,2
22,4,16841,9,4,10,0,0,18,5
45,4,19395,11,2,3,0,0,40,2
18,0,2788,1,4,0,0,0,35,4
44,6,19774,15,2,3,0,48,55,4
44,2,1497,8,0,7,0,0,40,5
35,4,4211,1,2,5,0,0,40,4
21,4,4162,15,2,10,0,0,20,5
24,4,11846,8,2,3,0,0,45,4
40,4,19022,15,2,8,0,18,40,2
35,4,3773,1,2,5,0,0,40,4
37,4,18875,12,0,4,0,0,65,4
59,5,847,14,2,10,110,0,60,5
44,4,10516,12,2,4,0,0,48,4
45,4,16238,9,2,12,0,49,40,4
32,4,7095,9,2,4,0,0,55,5
44,2,613,2,2,3,0,0,55,4
46,4,3019,11,2,7,0,0,40,5
36,1,16634,12,4,10,0,14,40,4
50,4,6057,9,2,4,93,0,65,5
41,4,15845,12,2,10,0,78,50,4
52,4,5149,9,2,10,0,0,52,5
33,4,10522,15,4,1,0,0,49,4
32,4,20063,9,2,4,0,0,40,4
56,6,18357,14,2,10,0,0,55,5
35,5,11307,9,4,4,0,0,60,4
40,4,7797,11,0,6,0,0,35,4
33,4,1672,2,4,3,0,0,40,4
64,4,6430,11,6,1,27,0,37,5
24,2,8907,15,4,1,0,0,40,4
47,7,11723,11,2,8,0,0,40,4
33,4,10160,6,0,3,1,0,55,4
47,7,3978,11,2,1,0,0,40,4
32,4,2981,11,4,6,0,0,45,4
59,4,3830,11,6,10,0,0,18,4
47,4,14088,11,2,14,0,0,70,4
82,4,7674,4,6,8,0,0,20,4
19,4,18214,11,2,12,0,0,25,4
63,4,7492,11,0,4,0,0,40,4
63,4,4114,9,0,4,0,0,40,4
57,4,21680,12,2,4,0,0,40,5
39,4,19605,9,0,4,0,0,55,4
29,4,11420,11,2,3,0,0,50,4
51,4,21044,12,2,3,0,0,40,2
53,2,19228,15,0,8,0,0,40,4
51,5,9229,9,2,4,0,0,35,4
53,6,5541,0,2,3,0,0,50,4
59,4,8423,15,0,10,0,0,48,4
46,4,12197,12,4,4,0,0,40,5
53,4,6032,11,2,10,0,0,43,5
42,4,4882,9,2,13,0,0,50,4
41,1,9429,11,2,1,81,0,40,4
49,4,7826,13,2,8,0,0,40,1
61,4,20038,11,2,14,0,0,60,5
33,4,16942,11,2,3,0,0,40,4
50,4,1061,11,2,5,0,0,48,5
36,1,11192,9,2,4,0,0,40,4
39,4,5195,11,4,14,0,0,40,4
33,4,12653,15,2,7,0,0,48,5
41,4,13654,11,5,8,0,0,40,2
45,4,15808,9,2,4,0,0,40,4
59,4,8048,0,2,14,0,0,40,5
41,7,9690,12,2,10,0,0,40,2
40,2,13747,12,0,10,0,0,50,5
20,4,18992,1,4,8,3,0,20,4
47,1,13198,9,2,4,0,0,40,4
23,4,12368,9,4,10,0,0,55,4
32,4,20690,11,4,3,0,0,50,2
22,4,15934,11,4,12,41,0,40,4
45,2,7705,11,4,1,0,0,40,4
25,4,12385,11,4,6,0,0,35,4
40,4,13199,7,2,12,0,0,52,4
33,4,16690,11,2,7,0,0,40,4
31,6,10175,11,0,13,0,0,60,5
26,4,17953,9,4,4,0,0,35,4
51,6,18152,4,2,3,0,0,40,4
19,4,14239,15,4,6,0,0,40,4
21,4,16694,11,4,8,0,0,35,5
60,2,6978,9,2,11,93,0,48,4
41,4,16253,15,2,1,0,0,40,5
37,4,20212,15,2,3,0,0,40,4
53,4,1719,15,2,14,0,0,32,5
29,2,8538,15,2,8,0,0,40,5
39,4,11116,7,2,3,96,0,60,4
26,4,3932,9,2,4,0,0,45,4
59,4,21713,15,2,3,0,48,55,4
44,4,7716,7,2,8,0,0,40,5
39,4,4392,11,2,3,0,0,40,2
21,4,4408,11,4,8,0,0,20,5
19,4,11357,15,4,12,0,0,40,2
48,4,8191,9,4,4,0,0,35,5
48,5,1479,10,2,10,0,49,50,5
47,4,14153,15,5,7,99,0,65,5
45,4,16499,15,2,10,0,0,50,4
61,2,10318,12,2,10,0,0,30,5
29,4,14869,15,2,3,0,0,40,4
90,4,15057,5,2,7,0,0,40,4
49,4,10417,11,0,8,0,0,20,4
42,6,18561,11,2,5,0,0,40,4
37,4,10186,0,4,8,0,0,40,5
39,5,15953,12,2,4,0,0,50,4
43,4,3647,11,0,8,0,0,40,4
18,4,21122,15,4,4,0,0,40,5
30,4,20023,15,4,12,0,0,60,5
60,2,6031,9,2,10,93,0,40,4
41,4,10044,12,2,10,0,0,40,2
45,4,8535,11,5,12,0,0,40,4
56,4,7308,11,0,3,0,0,40,4
59,4,4086,11,2,14,0,0,45,4
64,4,17791,15,2,8,0,0,20,5
28,4,21794,15,4,1,0,0,45,5
48,2,5225,15,2,4,0,0,40,2
43,4,16200,11,2,7,0,0,44,2
19,0,10172,11,4,0,0,0,24,4
33,4,3576,12,2,10,0,0,50,4
26,4,1138,11,4,8,0,0,35,4
24,6,12031,5,4,5,0,0,50,4
43,4,8521,11,2,3,0,0,40,4
64,2,3013,11,2,8,0,0,35,4
40,5,11662,1,2,4,110,0,20,5
45,4,5406,15,2,4,0,0,40,4
23,4,21079,9,4,1,0,0,60,4
19,0,9526,15,4,0,0,0,10,2
46,7,28,9,4,4,0,0,45,4
18,4,9149,2,4,8,0,0,15,4
32,4,17481,15,4,4,0,0,40,4
22,2,8940,11,4,8,0,0,53,2
56,2,20633,9,2,10,110,0,40,4
37,4,10251,15,0,3,0,0,50,4
21,4,10473,11,3,7,0,0,40,5
62,6,8861,14,2,10,0,0,15,4
37,4,5937,11,4,8,0,0,75,4
57,7,142,9,0,1,27,0,37,4
61,4,5712,15,4,9,0,0,40,4
44,1,20885,11,4,3,0,0,40,4
17,4,12512,0,4,8,0,0,16,5
30,4,11822,9,4,7,0,0,40,2
47,6,274,15,2,5,0,0,86,1
69,6,1942,9,2,10,113,0,45,4
35,4,1606,11,2,14,0,0,40,5
37,2,9177,11,2,6,0,0,40,5
43,4,20174,8,0,3,0,0,40,5
63,4,3927,6,2,14,0,0,40,4
54,4,8893,11,2,3,0,0,55,5
51,2,13427,12,2,10,0,0,32,5
23,4,13184,11,4,12,0,0,30,5
23,4,7265,11,4,3,0,0,40,5
34,4,236,6,2,3,0,0,50,4
39,4,10566,11,4,12,0,0,55,4
23,4,20803,15,4,1,0,0,40,4
35,4,17596,9,4,13,73,0,40,4
37,2,3681,15,3,1,0,0,40,4
31,4,14463,15,4,11,0,0,40,4
70,4,4128,15,0,8,0,0,80,4
30,4,10917,11,4,8,0,0,40,4
67,4,12390,12,2,10,113,0,60,2
39,4,2205,5,2,6,0,0,48,5
22,4,19951,9,4,4,0,0,30,4
74,6,5573,11,2,12,0,61,20,1
54,2,12518,0,2,1,0,0,40,4
26,7,8022,11,4,11,0,0,40,4
27,4,12454,15,4,10,0,0,48,4
32,6,334,15,2,5,0,0,50,5
59,7,20084,9,2,10,52,0,40,5
47,6,11950,4,2,12,0,64,50,4
37,5,11116,15,2,4,0,0,40,5
22,4,17320,15,4,12,0,0,35,5
44,4,3229,9,2,3,0,0,50,4
20,4,18106,15,4,12,0,27,15,4
23,4,13597,0,4,8,0,0,30,5
19,4,12819,15,4,8,0,0,35,4
21,0,18583,15,4,0,0,0,30,4
40,0,16551,11,2,0,0,0,35,4
59,2,2597,1,2,8,0,0,40,5
43,4,14930,9,2,4,0,52,40,5
34,4,6635,15,0,14,27,0,40,4
54,7,3190,12,4,10,0,0,37,5
20,0,18719,15,4,0,0,0,35,3
56,4,15061,7,2,8,0,0,50,4
29,4,18893,11,0,8,0,0,30,5
44,4,19266,9,2,4,0,49,50,4
36,4,14565,15,2,4,0,0,60,5
67,4,4345,12,2,4,0,0,40,2
39,1,635,11,6,10,0,0,60,5
19,5,4625,11,4,1,0,0,20,5
37,4,13985,15,0,4,0,53,55,5
26,4,5363,11,2,3,0,0,40,4
32,4,8292,15,2,6,0,0,40,4
23,0,8225,4,4,0,0,0,50,4
34,6,4474,15,2,3,0,0,40,5
24,4,5747,11,2,1,0,0,40,4
41,7,3421,15,4,1,0,19,40,5
26,6,3476,15,2,12,0,0,55,4
34,4,12781,12,4,4,73,0,40,4
41,2,895,15,2,1,0,0,40,4
17,4,9349,2,4,12,0,0,6,4
43,2,18516,2,2,14,0,24,40,4
34,4,17128,11,2,14,0,57,55,4
36,4,16333,11,5,14,0,0,60,4
25,4,12824,9,4,1,0,0,40,4
17,4,7269,1,4,12,0,0,10,5
20,4,2005,11,4,8,0,0,18,5
23,4,21293,11,4,12,0,33,55,4
19,4,18615,11,4,12,0,0,40,4
31,5,6663,8,0,12,0,0,40,4
20,4,11471,11,4,7,0,0,40,5
32,4,214,9,2,1,0,0,44,4
20,4,16100,15,4,3,0,0,40,4
31,4,9519,11,4,8,0,0,40,4
53,4,1445,2,4,8,0,0,35,2
31,4,21312,3,2,5,0,0,40,5
45,4,4898,3,4,7,0,0,40,5
47,2,19348,11,2,3,0,0,40,1
33,4,7859,9,2,12,0,0,40,5
53,6,13532,9,2,3,0,0,35,5
58,4,3533,2,2,8,0,0,24,4
37,6,13443,15,2,4,0,0,15,4
62,4,9235,1,0,7,0,0,40,5
29,4,3150,11,4,12,0,0,40,4
51,7,2323,5,2,14,0,0,40,5
40,4,6153,9,3,4,0,0,40,4
45,4,10682,11,0,12,0,0,40,5
53,6,3928,12,2,4,0,52,40,4
33,4,2033,11,2,3,56,0,40,4
17,4,20281,1,4,12,0,0,22,5
41,4,7418,11,4,6,0,0,30,5
57,2,5728,11,0,1,0,0,40,4
84,0,6191,4,2,0,0,0,20,4
22,4,21648,11,4,1,0,0,40,4
49,5,6507,14,6,10,119,0,50,5
41,4,2881,2,2,8,0,0,10,4
46,6,16215,12,2,4,0,0,45,4
49,4,15936,5,0,8,0,0,35,4
43,4,14138,15,2,7,0,0,40,5
32,4,2465,11,2,3,0,0,40,5
44,7,10032,12,2,10,96,0,40,4
35,4,12982,11,4,7,0,51,40,4
34,4,16047,11,4,1,0,0,48,4
34,6,10988,9,4,10,0,0,55,4
44,4,3000,15,0,12,0,0,48,4
27,4,18368,11,2,3,0,0,40,4
80,4,9937,15,6,1,0,0,20,4
27,2,15327,9,2,11,0,0,45,4
19,4,2499,1,4,8,0,0,15,5
33,4,10520,9,2,10,0,0,40,4
25,4,12070,9,2,10,0,0,40,4
22,4,9683,8,4,8,0,0,12,4
47,4,11628,11,2,14,0,0,25,4
32,4,11432,11,4,7,0,0,40,4
40,4,21564,9,4,10,0,0,40,4
67,7,9420,9,2,4,0,0,40,4
35,4,19624,15,0,1,0,0,40,1
47,4,18585,11,2,4,0,0,49,4
47,5,2694,9,2,10,0,0,60,5
45,4,19603,11,2,3,0,0,45,4
46,4,4770,11,2,3,0,0,40,5
49,6,12901,11,2,3,0,0,50,4
39,5,4825,9,2,12,0,0,50,5
32,4,7095,1,2,3,0,0,40,4
39,4,10626,9,2,12,0,0,40,5
69,2,14346,7,6,1,0,0,40,5
38,4,832,11,2,14,0,0,40,5
32,4,18795,11,2,3,0,0,50,4
46,4,11240,15,2,4,0,49,50,5
31,2,11863,12,2,10,0,0,40,4
37,6,19484,9,0,14,0,0,50,5
65,6,9318,11,2,4,0,0,59,4
25,4,15224,9,4,4,0,0,25,4
27,4,8329,11,4,12,0,0,20,2
56,4,11971,15,2,3,0,0,40,5
58,4,16668,5,2,6,0,0,40,5
33,5,1096,15,2,4,0,0,40,4
35,6,20442,9,4,4,0,0,40,2
45,4,10047,12,2,10,0,0,43,5
48,4,8282,8,2,3,96,0,40,2
53,5,12616,11,2,12,0,0,72,5
37,4,15935,11,0,8,0,0,30,4
30,4,7621,15,2,8,0,0,40,5
33,4,10837,11,5,8,0,0,40,4
36,4,16994,15,2,12,96,0,50,4
59,4,17739,11,4,1,0,0,50,2
43,6,11823,11,2,12,0,0,40,4
30,4,819,8,4,3,0,0,40,5
48,4,8668,8,2,12,0,0,40,4
63,4,18415,7,2,4,0,0,40,5
31,6,20134,10,4,10,0,0,48,4
23,4,4541,11,4,12,0,0,24,5
51,4,19661,11,2,12,96,0,40,2
28,4,16353,15,4,4,0,0,40,4
35,4,2115,15,0,12,0,0,35,4
43,4,17520,9,2,4,0,49,40,4
42,4,340,9,2,10,0,0,40,4
60,4,9229,1,2,7,0,0,30,4
34,4,4808,9,4,4,0,0,40,4
45,4,8269,15,0,13,0,0,40,5
56,4,286,6,2,3,0,0,40,5
19,4,20534,11,4,1,0,0,30,4
46,4,2479,6,2,7,0,0,43,4
19,4,1118,11,4,12,0,0,38,5
47,4,13999,11,2,7,0,0,40,4
63,5,996,15,6,12,107,0,60,3
37,2,19767,11,5,1,0,0,40,5
51,4,18556,11,2,3,0,0,54,4
20,4,9548,15,4,10,28,0,12,4
50,5,8306,15,2,12,0,0,55,4
42,4,9623,9,0,4,0,0,55,4
70,2,10305,15,6,1,0,0,17,4
54,6,9467,11,2,12,0,0,40,4
65,4,12441,15,6,7,0,0,20,5
34,4,21156,11,2,3,0,0,40,5
19,4,21506,15,4,1,0,0,20,4
19,4,7388,15,4,12,0,0,35,4
45,4,11031,9,0,4,0,0,40,4
29,4,10765,12,4,10,0,0,40,4
26,4,6655,11,0,5,0,0,40,4
20,4,11845,2,4,8,0,0,35,4
40,4,549,7,2,1,0,0,40,4
40,4,12720,11,2,7,0,0,40,4
28,4,679,2,4,14,0,0,50,4
72,1,1026,1,0,1,0,0,8,4
41,0,15277,4,2,0,0,0,40,1
34,2,2757,9,2,10,0,0,50,5
56,4,10668,11,2,4,0,0,40,2
58,4,15549,0,2,14,0,0,40,4
79,2,6561,11,2,12,0,0,15,5
68,4,16764,11,2,7,0,0,40,4
30,4,12530,15,4,7,0,0,40,4
31,6,4615,14,2,10,0,0,60,4
69,2,2079,11,2,3,13,0,6,4
54,4,17685,11,3,4,0,0,43,4
43,5,717,15,2,4,0,0,40,0
36,5,4137,7,2,10,0,0,70,4
28,1,8999,9,2,4,81,0,40,4
28,4,14517,11,4,5,0,0,35,4
46,4,3770,0,3,8,0,0,37,2
35,4,4392,9,2,10,0,0,48,4
58,4,14563,5,0,7,0,0,40,5
17,0,5164,1,4,0,0,0,18,4
37,4,13947,15,0,7,0,0,52,4
24,2,14702,15,2,1,0,0,40,5
55,4,10412,11,0,1,0,0,29,4
32,4,10569,11,4,1,0,0,40,4
66,0,4556,15,2,0,0,0,40,4
27,4,11788,11,2,3,0,0,40,4
43,4,18562,8,2,4,110,0,40,2
18,4,18571,11,4,12,0,0,20,5
21,4,10759,11,4,7,0,0,40,5
49,4,16352,11,2,7,0,0,45,4
33,4,19471,8,4,8,0,0,40,4
58,4,763,15,2,12,0,48,40,4
64,6,9295,5,2,8,0,0,25,4
48,4,4101,9,2,4,93,0,60,4
38,6,20948,9,2,4,0,0,60,4
41,4,14943,11,2,12,0,0,40,4
65,1,10680,11,0,1,0,0,40,4
23,4,4600,11,4,5,0,0,40,5
43,4,17534,9,2,10,0,0,40,4
43,7,5138,8,2,11,0,0,40,4
22,0,14874,15,4,0,0,0,2,4
28,4,20413,11,2,3,0,0,44,5
56,4,15631,11,2,3,79,0,40,4
32,4,876,7,2,1,0,0,45,4
41,2,16344,9,4,10,0,0,40,5
41,4,11495,11,5,1,0,0,40,4
49,4,310,15,0,8,0,0,40,4
62,4,3871,11,2,4,0,0,45,5
37,4,19569,4,2,5,0,0,36,2
21,4,8811,1,2,6,0,0,40,5
23,4,8014,15,4,4,0,0,40,4
19,4,19307,15,4,1,0,0,40,5
25,6,12377,15,0,10,0,0,40,5
40,2,4261,2,2,4,0,0,40,5
56,1,13739,9,2,4,0,0,50,5
53,4,9227,15,4,3,0,0,40,4
49,4,12212,11,2,3,0,0,40,4
41,4,2195,10,0,12,0,0,50,4
44,4,17550,3,4,8,0,0,10,4
30,4,15581,15,4,12,0,0,40,4
29,4,20205,15,4,6,0,35,48,5
22,4,10517,11,4,6,0,0,40,4
26,4,17014,15,0,1,0,0,38,4
29,4,12843,11,2,7,0,0,40,4
47,4,5793,5,3,8,0,0,30,4
24,4,18178,11,2,12,0,0,50,4
33,4,12781,11,2,3,0,0,40,5
64,4,19016,4,0,3,0,0,40,4
52,2,19409,6,2,8,0,0,40,4
45,4,10532,2,0,3,0,0,40,5
50,4,2855,11,2,10,0,0,40,4
42,4,5396,11,2,3,0,34,40,4
18,4,17286,2,4,8,0,0,20,4
25,4,3292,9,4,4,0,0,40,4
27,4,19402,9,4,13,0,0,40,4
