age,workclass,education,occupation,hours-per-week,income
36,Private,HS-grad,Adm-clerical,40,0
30,Private,HS-grad,Machine-op-inspct,40,0
60,Self-emp-not-inc,HS-grad,Sales,55,0
64,State-gov,Doctorate,Prof-specialty,50,0
36,Local-gov,HS-grad,Adm-clerical,40,1
58,Local-gov,10th,Transport-moving,40,0
38,Private,Assoc-voc,Other-service,70,0
40,Private,Some-college,Exec-managerial,55,0
32,Private,HS-grad,Craft-repair,40,0
47,Local-gov,Masters,Prof-specialty,45,0
40,Federal-gov,Some-college,Adm-clerical,40,0
41,Private,Assoc-voc,Craft-repair,40,0
26,Private,Some-college,Craft-repair,50,0
70,?,Some-college,?,10,1
32,Private,Some-college,Exec-managerial,50,0
31,Private,Some-college,Tech-support,40,0
52,Private,HS-grad,Sales,36,0
40,State-gov,Some-college,Protective-serv,40,0
65,Private,1st-4th,Other-service,35,0
50,Private,Bachelors,Sales,40,1
42,Private,Some-college,Transport-moving,40,0
44,State-gov,Assoc-voc,Protective-serv,50,0
59,Private,HS-grad,Adm-clerical,20,0
38,Self-emp-inc,Bachelors,Prof-specialty,70,1
24,Private,11th,Handlers-cleaners,40,0
56,Private,HS-grad,Machine-op-inspct,40,0
53,Private,HS-grad,Machine-op-inspct,40,0
44,Self-emp-inc,Bachelors,Exec-managerial,70,1
23,Private,Some-college,Adm-clerical,24,0
29,Private,HS-grad,Machine-op-inspct,40,1
45,Local-gov,Masters,Prof-specialty,35,1
37,Private,Prof-school,Prof-specialty,60,1
32,Private,Bachelors,Craft-repair,40,0
41,Private,Some-college,Adm-clerical,40,0
37,Self-emp-not-inc,HS-grad,Craft-repair,60,0
31,Private,Some-college,Prof-specialty,40,0
49,Private,Bachelors,Sales,50,0
20,Private,HS-grad,Machine-op-inspct,40,0
19,Private,11th,Machine-op-inspct,25,0
49,Private,HS-grad,Machine-op-inspct,40,0
38,Private,Bachelors,Exec-managerial,55,1
75,Self-emp-not-inc,HS-grad,Farming-fishing,20,0
36,Private,Some-college,Machine-op-inspct,40,0
29,Private,Bachelors,Prof-specialty,24,0
35,?,Some-college,?,36,0
22,Private,HS-grad,Sales,40,0
40,Private,HS-grad,Other-service,40,0
41,Private,12th,Adm-clerical,40,0
42,Private,Assoc-voc,Machine-op-inspct,40,0
53,Private,HS-grad,Sales,40,0
41,Private,HS-grad,Craft-repair,40,0
23,Private,Bachelors,Exec-managerial,24,0
73,Private,Bachelors,Farming-fishing,12,0
19,Private,Some-college,Other-service,3,0
21,Private,7th-8th,Other-service,48,0
51,Private,11th,Other-service,40,0
23,Private,Bachelors,Exec-managerial,28,0
26,Private,HS-grad,Handlers-cleaners,40,0
17,Private,11th,Machine-op-inspct,12,0
31,Self-emp-not-inc,Assoc-voc,Craft-repair,50,0
32,Private,Bachelors,Prof-specialty,50,1
54,State-gov,Doctorate,Exec-managerial,50,1
63,Local-gov,HS-grad,Adm-clerical,35,1
58,Private,HS-grad,Exec-managerial,45,1
65,Local-gov,Some-college,Adm-clerical,35,0
30,Private,HS-grad,Craft-repair,50,1
29,Private,5th-6th,Other-service,25,0
46,Private,HS-grad,Craft-repair,40,1
25,Private,Masters,Prof-specialty,31,0
24,Private,Bachelors,Adm-clerical,40,0
64,Private,Prof-school,Prof-specialty,40,0
20,Private,Some-college,Other-service,40,0
48,Local-gov,HS-grad,Exec-managerial,38,1
44,Private,10th,Transport-moving,40,0
27,Private,Bachelors,Adm-clerical,40,0
30,Private,Masters,Prof-specialty,16,0
40,Private,HS-grad,Exec-managerial,50,0
32,Private,Some-college,Machine-op-inspct,55,0
36,Private,Some-college,Adm-clerical,40,1
51,Self-emp-not-inc,Some-college,Craft-repair,8,1
56,?,Some-college,?,50,1
59,Private,Some-college,Sales,40,0
17,Private,11th,Other-service,20,0
35,Federal-gov,Prof-school,Prof-specialty,55,0
23,Private,Bachelors,Exec-managerial,40,0
21,?,Some-college,?,35,0
50,Local-gov,10th,Other-service,40,0
52,Local-gov,HS-grad,Adm-clerical,45,0
48,Private,HS-grad,Adm-clerical,40,0
32,Private,HS-grad,Craft-repair,40,0
59,Local-gov,HS-grad,Craft-repair,40,0
30,Private,Some-college,Adm-clerical,40,0
47,Local-gov,Bachelors,Prof-specialty,48,0
20,?,Some-college,?,24,0
18,Private,11th,Machine-op-inspct,21,0
59,Private,Doctorate,Prof-specialty,45,1
47,?,10th,?,20,0
60,Private,Bachelors,Exec-managerial,45,1
37,Private,HS-grad,Exec-managerial,46,1
67,Private,9th,Protective-serv,40,0
46,Private,Bachelors,Prof-specialty,40,0
47,?,HS-grad,?,40,0
79,Self-emp-inc,12th,Sales,45,1
48,Private,Masters,Exec-managerial,40,1
22,Private,11th,Craft-repair,30,0
33,Private,Assoc-voc,Craft-repair,45,0
33,Private,HS-grad,Handlers-cleaners,35,0
29,Self-emp-not-inc,HS-grad,Transport-moving,45,0
60,State-gov,Bachelors,Exec-managerial,40,1
33,Self-emp-not-inc,Some-college,Craft-repair,40,0
28,Private,Some-college,Other-service,35,0
32,Private,HS-grad,Craft-repair,36,0
29,Private,1st-4th,Other-service,20,0
28,Federal-gov,Some-college,Adm-clerical,72,0
55,Private,HS-grad,Craft-repair,40,1
58,Private,Bachelors,Sales,40,1
46,Private,Masters,Exec-managerial,60,0
22,Private,Assoc-acdm,Adm-clerical,20,0
44,Private,Bachelors,Craft-repair,12,0
39,Private,Bachelors,Exec-managerial,45,1
41,Private,Masters,Exec-managerial,45,0
49,Private,HS-grad,Craft-repair,40,0
51,Private,HS-grad,Craft-repair,40,0
61,Private,HS-grad,Protective-serv,40,0
53,Private,Some-college,Craft-repair,40,1
40,Private,HS-grad,Machine-op-inspct,55,0
31,?,Bachelors,?,30,0
52,Private,Masters,Prof-specialty,40,0
33,Private,1st-4th,Handlers-cleaners,40,0
38,Private,Bachelors,Sales,50,0
33,Private,Assoc-voc,Prof-specialty,55,0
58,Self-emp-not-inc,HS-grad,Farming-fishing,80,0
38,Private,Some-college,Adm-clerical,40,0
20,Private,HS-grad,Handlers-cleaners,43,0
47,Self-emp-inc,Some-college,Sales,45,0
38,Private,10th,Craft-repair,40,0
34,Private,Masters,Prof-specialty,40,0
32,Private,HS-grad,Machine-op-inspct,40,0
20,Private,HS-grad,Prof-specialty,35,0
43,Self-emp-inc,Bachelors,Farming-fishing,35,0
20,?,Some-college,?,45,0
18,Private,11th,Other-service,16,0
40,Private,HS-grad,Other-service,40,0
32,Private,Bachelors,Adm-clerical,35,1
29,Private,Prof-school,Prof-specialty,50,0
59,Private,Doctorate,Prof-specialty,50,0
29,Private,Assoc-acdm,Sales,45,1
41,Private,Bachelors,Prof-specialty,40,0
19,Private,HS-grad,Transport-moving,45,0
29,?,HS-grad,?,35,0
49,Self-emp-inc,Bachelors,Exec-managerial,50,0
58,Self-emp-inc,11th,Transport-moving,60,0
30,Federal-gov,Bachelors,Prof-specialty,40,1
18,Private,11th,Sales,16,0
18,Private,Some-college,Adm-clerical,40,0
30,Local-gov,Masters,Prof-specialty,45,1
58,Private,10th,Craft-repair,40,1
37,Self-emp-not-inc,Some-college,Craft-repair,45,0
43,Private,7th-8th,Handlers-cleaners,40,0
31,Private,HS-grad,Adm-clerical,38,0
43,Local-gov,HS-grad,Other-service,40,0
45,Private,HS-grad,Transport-moving,40,1
40,Self-emp-not-inc,Assoc-acdm,Prof-specialty,2,0
35,Private,HS-grad,Prof-specialty,40,0
17,Private,11th,Sales,16,0
19,Self-emp-not-inc,Some-college,Other-service,25,0
29,Private,HS-grad,Handlers-cleaners,40,0
65,Self-emp-not-inc,Bachelors,Farming-fishing,30,0
39,Local-gov,Masters,Prof-specialty,40,0
49,Private,Some-college,Sales,30,0
58,Local-gov,HS-grad,Adm-clerical,30,0
51,Self-emp-not-inc,HS-grad,Exec-managerial,40,0
21,Private,Some-college,Sales,20,0
46,Private,11th,Prof-specialty,40,1
43,Federal-gov,HS-grad,Adm-clerical,40,0
30,Private,HS-grad,Craft-repair,60,0
53,Private,Masters,Prof-specialty,40,1
58,Private,7th-8th,Other-service,40,0
44,Private,Some-college,Craft-repair,45,1
38,Self-emp-not-inc,Some-college,Craft-repair,40,0
72,Private,HS-grad,Adm-clerical,40,0
36,Self-emp-not-inc,HS-grad,Exec-managerial,90,0
51,Self-emp-not-inc,Masters,Exec-managerial,42,1
46,Private,Assoc-voc,Exec-managerial,40,0
63,Local-gov,Bachelors,Craft-repair,35,0
57,Private,Bachelors,Exec-managerial,40,0
29,Private,HS-grad,Craft-repair,40,0
90,Private,Masters,Exec-managerial,40,0
65,Private,7th-8th,Machine-op-inspct,40,0
46,Private,Some-college,Handlers-cleaners,40,0
52,Private,7th-8th,Machine-op-inspct,40,0
60,Local-gov,Masters,Prof-specialty,40,1
27,Private,Bachelors,Prof-specialty,45,0
40,Private,7th-8th,Craft-repair,40,0
20,Private,HS-grad,Handlers-cleaners,40,0
62,Self-emp-inc,Bachelors,Exec-managerial,55,0
21,Local-gov,HS-grad,Adm-clerical,20,0
27,Private,Masters,Sales,40,0
42,Private,Some-college,Tech-support,50,1
42,Private,HS-grad,Sales,40,0
36,State-gov,Bachelors,Protective-serv,40,0
53,Private,HS-grad,Other-service,30,1
51,Private,Bachelors,Prof-specialty,50,1
28,Private,HS-grad,Craft-repair,35,0
51,Private,HS-grad,Tech-support,50,1
37,Private,HS-grad,Other-service,40,0
18,Private,HS-grad,Sales,20,0
65,Private,Bachelors,Other-service,20,0
33,Private,Some-college,Adm-clerical,40,0
23,Private,Some-college,Sales,40,0
59,?,Assoc-acdm,?,8,0
47,Local-gov,Bachelors,Exec-managerial,40,0
28,Private,Bachelors,Prof-specialty,50,0
27,?,Some-college,?,25,0
55,Self-emp-not-inc,Bachelors,Exec-managerial,40,1
24,Private,Bachelors,Tech-support,40,0
48,Self-emp-not-inc,Some-college,Farming-fishing,60,1
49,Private,Some-college,Exec-managerial,45,1
47,Private,HS-grad,Sales,45,0
35,Private,12th,Machine-op-inspct,40,0
31,Private,Some-college,Craft-repair,40,0
61,Local-gov,HS-grad,Protective-serv,40,0
30,Private,Some-college,Machine-op-inspct,20,0
20,?,Some-college,?,40,0
25,Private,Bachelors,Adm-clerical,40,0
42,Local-gov,Doctorate,Exec-managerial,43,1
62,Private,Bachelors,Machine-op-inspct,40,0
36,Private,HS-grad,Exec-managerial,40,0
19,?,Some-college,?,15,0
59,Private,HS-grad,Craft-repair,40,1
54,Private,HS-grad,Other-service,15,0
23,Local-gov,Bachelors,Prof-specialty,40,0
33,Local-gov,Some-college,Protective-serv,40,0
61,Private,HS-grad,Handlers-cleaners,38,0
34,Private,Masters,Exec-managerial,60,0
37,Private,HS-grad,Craft-repair,40,0
40,Self-emp-not-inc,Bachelors,Craft-repair,30,0
38,Private,Bachelors,Exec-managerial,45,1
47,Local-gov,HS-grad,Other-service,40,1
23,Private,Bachelors,Prof-specialty,40,0
28,Private,Bachelors,Exec-managerial,40,0
47,Private,Some-college,Craft-repair,40,0
38,Private,HS-grad,Machine-op-inspct,40,0
41,Self-emp-inc,11th,Exec-managerial,40,0
42,Private,Assoc-acdm,Sales,45,0
58,Self-emp-inc,Some-college,Sales,20,1
46,Self-emp-not-inc,HS-grad,Craft-repair,45,0
49,Self-emp-not-inc,9th,Other-service,20,0
24,Private,Some-college,Other-service,20,0
31,Local-gov,HS-grad,Protective-serv,40,0
34,Private,Some-college,Prof-specialty,50,1
29,Private,10th,Prof-specialty,40,0
28,Private,Assoc-acdm,Sales,20,0
28,Private,HS-grad,Craft-repair,40,0
38,Private,HS-grad,Craft-repair,40,0
59,Private,11th,Transport-moving,40,0
30,Private,7th-8th,Craft-repair,50,0
37,Local-gov,Some-college,Craft-repair,40,1
23,Private,HS-grad,Transport-moving,40,0
55,Federal-gov,Bachelors,Exec-managerial,40,1
38,Private,Prof-school,Prof-specialty,70,1
41,Private,Bachelors,Exec-managerial,40,0
29,Private,HS-grad,Transport-moving,55,0
19,Local-gov,Some-college,Other-service,35,0
69,?,5th-6th,?,40,0
64,Private,Assoc-acdm,Prof-specialty,30,0
53,Private,Assoc-voc,Craft-repair,40,0
38,Self-emp-not-inc,Bachelors,Craft-repair,35,0
17,Private,10th,Sales,12,0
33,Private,Some-college,Adm-clerical,36,0
24,Private,HS-grad,Adm-clerical,35,0
41,State-gov,HS-grad,Other-service,40,0
53,Federal-gov,Assoc-acdm,Adm-clerical,40,0
36,Private,Assoc-voc,Adm-clerical,40,0
66,Private,10th,Protective-serv,40,0
20,?,9th,?,40,0
64,State-gov,Masters,Prof-specialty,5,1
33,Self-emp-not-inc,Assoc-voc,Farming-fishing,62,0
52,Private,Bachelors,Exec-managerial,65,0
32,Private,HS-grad,Other-service,16,0
52,Private,Some-college,Craft-repair,40,1
23,Private,HS-grad,Handlers-cleaners,40,0
39,Private,HS-grad,Exec-managerial,40,0
19,State-gov,HS-grad,Adm-clerical,30,0
64,Private,5th-6th,Machine-op-inspct,40,0
54,Local-gov,Bachelors,Prof-specialty,40,0
57,State-gov,Some-college,Prof-specialty,35,1
49,Private,Masters,Exec-managerial,45,1
43,Private,HS-grad,Machine-op-inspct,24,0
60,Private,HS-grad,Protective-serv,40,0
34,Private,HS-grad,Adm-clerical,35,0
23,Private,HS-grad,Craft-repair,20,0
55,Private,HS-grad,Sales,38,0
90,Private,HS-grad,Adm-clerical,40,0
29,Private,HS-grad,Adm-clerical,20,0
56,State-gov,Masters,Prof-specialty,39,0
22,Private,Some-college,Sales,30,0
41,Local-gov,Assoc-acdm,Adm-clerical,40,0
84,Local-gov,Assoc-voc,Adm-clerical,14,0
36,Private,HS-grad,Craft-repair,45,0
37,Self-emp-inc,Bachelors,Craft-repair,60,0
35,Private,Some-college,Transport-moving,40,0
47,Local-gov,HS-grad,Craft-repair,40,0
47,Private,Assoc-voc,Tech-support,52,0
44,Private,Masters,Exec-managerial,45,1
52,Private,12th,Machine-op-inspct,45,1
58,Self-emp-not-inc,HS-grad,Adm-clerical,20,1
27,Private,HS-grad,Other-service,64,0
27,Private,Some-college,Adm-clerical,60,0
68,Private,HS-grad,Exec-managerial,40,0
40,Private,Some-college,Exec-managerial,40,0
22,Private,Some-college,Tech-support,40,0
66,State-gov,HS-grad,Machine-op-inspct,10,0
39,Self-emp-not-inc,Prof-school,Prof-specialty,60,1
36,Private,Assoc-acdm,Exec-managerial,37,0
33,Self-emp-not-inc,HS-grad,Craft-repair,40,0
41,Federal-gov,Some-college,Exec-managerial,40,0
22,Private,Assoc-voc,Prof-specialty,35,0
46,Local-gov,Assoc-voc,Exec-managerial,36,0
59,Private,HS-grad,Craft-repair,60,0
35,Self-emp-not-inc,HS-grad,Other-service,40,0
33,Private,Some-college,Exec-managerial,40,0
19,Private,12th,Craft-repair,47,0
30,Private,Bachelors,Exec-managerial,55,0
48,Self-emp-not-inc,Bachelors,Tech-support,50,0
44,Self-emp-not-inc,Some-college,Exec-managerial,40,0
41,Private,Some-college,Tech-support,40,0
19,Private,HS-grad,Handlers-cleaners,28,0
46,Local-gov,1st-4th,Other-service,20,0
42,Private,Bachelors,Prof-specialty,40,0
26,Private,Masters,Tech-support,25,0
44,Private,Bachelors,Exec-managerial,5,0
70,Self-emp-inc,9th,Sales,45,0
50,Private,Some-college,Sales,50,1
29,Private,Bachelors,Exec-managerial,50,0
43,Private,Bachelors,Exec-managerial,60,1
21,?,Some-college,?,40,0
17,Private,11th,Other-service,25,0
24,Private,HS-grad,Handlers-cleaners,40,0
41,Private,Some-college,Sales,40,0
36,Private,11th,Craft-repair,40,0
31,Private,Bachelors,Adm-clerical,40,0
23,Private,Assoc-voc,Sales,60,0
33,Private,HS-grad,Machine-op-inspct,40,0
54,Self-emp-inc,Some-college,Sales,54,1
22,Private,HS-grad,Sales,40,0
50,Federal-gov,11th,Sales,40,0
59,Private,HS-grad,Sales,40,0
19,?,Some-college,?,30,0
46,Private,HS-grad,Craft-repair,40,0
47,Private,11th,Transport-moving,40,0
34,State-gov,Some-college,Protective-serv,40,0
36,Federal-gov,Assoc-voc,Prof-specialty,45,0
28,Private,HS-grad,Machine-op-inspct,40,0
37,Private,Some-college,Other-service,17,0
64,Private,HS-grad,Adm-clerical,30,0
31,Private,HS-grad,Exec-managerial,50,0
47,Private,HS-grad,Transport-moving,50,0
31,Private,Bachelors,Exec-managerial,60,1
43,?,Some-college,?,45,1
30,Private,Bachelors,Sales,50,1
24,State-gov,Masters,Adm-clerical,40,0
47,Self-emp-not-inc,Bachelors,Other-service,40,0
20,Private,Some-college,Machine-op-inspct,40,0
31,Private,HS-grad,Sales,40,0
39,Private,HS-grad,Adm-clerical,40,0
54,Private,HS-grad,Transport-moving,65,1
46,Self-emp-not-inc,11th,Transport-moving,48,0
24,Federal-gov,HS-grad,Armed-Forces,40,0
53,Private,HS-grad,Machine-op-inspct,40,0
50,Private,Some-college,Other-service,33,0
40,Private,Some-college,Craft-repair,44,1
33,Private,HS-grad,Adm-clerical,40,0
52,Private,Bachelors,Prof-specialty,40,1
43,Local-gov,12th,Transport-moving,40,0
59,Private,9th,Transport-moving,60,1
44,Local-gov,HS-grad,Protective-serv,40,0
37,State-gov,HS-grad,Other-service,20,0
63,Private,Masters,Prof-specialty,40,1
25,Private,Some-college,Tech-support,15,0
28,Private,Some-college,Adm-clerical,40,0
47,Federal-gov,Assoc-voc,Adm-clerical,40,0
34,Federal-gov,Bachelors,Exec-managerial,53,0
23,Private,Assoc-voc,Transport-moving,40,0
57,Private,5th-6th,Other-service,40,0
21,Private,Some-college,Sales,15,0
28,Private,HS-grad,Farming-fishing,55,0
29,Private,Assoc-voc,Tech-support,40,1
48,Private,Masters,Transport-moving,55,1
27,Private,Some-college,Handlers-cleaners,48,0
44,Self-emp-not-inc,HS-grad,Exec-managerial,84,0
28,Private,Prof-school,Prof-specialty,50,0
26,Private,Assoc-voc,Prof-specialty,60,0
33,State-gov,HS-grad,Adm-clerical,40,0
50,Federal-gov,Assoc-acdm,Craft-repair,40,1
17,Private,10th,Craft-repair,30,0
64,Self-emp-not-inc,Assoc-voc,Farming-fishing,30,0
35,Private,HS-grad,Machine-op-inspct,40,0
46,Private,Some-college,Machine-op-inspct,40,0
55,Self-emp-not-inc,Some-college,Tech-support,12,1
73,Private,HS-grad,Farming-fishing,50,0
36,Private,Some-college,Exec-managerial,45,0
78,Self-emp-inc,Bachelors,Exec-managerial,40,1
19,Private,1st-4th,Handlers-cleaners,55,0
26,Private,HS-grad,Adm-clerical,40,0
47,Self-emp-not-inc,HS-grad,Exec-managerial,50,1
58,Private,Some-college,Craft-repair,40,1
50,Private,5th-6th,Transport-moving,37,0
41,Local-gov,Bachelors,Sales,40,0
25,Private,HS-grad,Machine-op-inspct,40,0
26,Self-emp-not-inc,Some-college,Craft-repair,45,0
33,Private,HS-grad,Protective-serv,70,0
56,Private,Masters,Prof-specialty,40,1
58,Private,HS-grad,Craft-repair,40,0
41,State-gov,HS-grad,Exec-managerial,40,0
52,Private,Some-college,Craft-repair,45,1
18,Private,HS-grad,Machine-op-inspct,37,0
34,Private,Some-college,Exec-managerial,45,0
35,State-gov,Bachelors,Prof-specialty,40,0
21,Private,HS-grad,Craft-repair,40,0
40,Self-emp-inc,HS-grad,Sales,51,0
49,Private,HS-grad,Machine-op-inspct,45,0
26,Private,Some-college,Adm-clerical,35,0
22,Private,Assoc-voc,Other-service,30,0
40,Self-emp-not-inc,7th-8th,Farming-fishing,72,0
36,Self-emp-not-inc,Masters,Prof-specialty,45,1
25,Private,Some-college,Other-service,40,0
19,Private,Some-college,Other-service,35,0
74,?,Some-college,?,12,0
19,Private,Some-college,Sales,30,0
18,Private,12th,Other-service,10,0
34,Self-emp-inc,Masters,Exec-managerial,45,1
47,Self-emp-not-inc,HS-grad,Craft-repair,50,0
19,Private,9th,Craft-repair,60,0
39,Private,Some-college,Sales,40,0
21,Private,Some-college,Other-service,18,0
28,Private,Bachelors,Other-service,50,0
43,Local-gov,Bachelors,Prof-specialty,40,0
64,Private,Some-college,Exec-managerial,40,0
54,Private,HS-grad,Adm-clerical,40,0
24,Private,Bachelors,Tech-support,50,0
51,Private,HS-grad,Adm-clerical,40,0
36,Private,HS-grad,Tech-support,45,1
58,Private,HS-grad,Sales,40,0
17,?,10th,?,40,0
74,Private,9th,Craft-repair,10,0
64,Private,Some-college,Exec-managerial,35,0
66,State-gov,HS-grad,Exec-managerial,45,0
50,Private,Assoc-acdm,Transport-moving,55,0
42,?,Masters,?,48,1
52,Private,HS-grad,Adm-clerical,40,0
35,Private,Assoc-voc,Machine-op-inspct,40,0
25,Private,HS-grad,Handlers-cleaners,60,0
30,Local-gov,Assoc-voc,Protective-serv,40,0
28,Private,Assoc-voc,Craft-repair,50,0
75,Private,Preschool,Priv-house-serv,48,0
29,Private,HS-grad,Adm-clerical,40,0
29,Private,Bachelors,Farming-fishing,50,0
40,Federal-gov,HS-grad,Adm-clerical,40,0
52,Private,5th-6th,Other-service,40,0
44,Self-emp-not-inc,HS-grad,Farming-fishing,60,0
44,Self-emp-inc,Some-college,Sales,45,0
34,Local-gov,Masters,Prof-specialty,40,0
31,Private,Assoc-voc,Craft-repair,40,0
43,Private,HS-grad,Exec-managerial,47,0
23,Private,Bachelors,Exec-managerial,40,0
47,Private,Masters,Exec-managerial,50,0
43,Private,HS-grad,Craft-repair,40,0
55,Self-emp-not-inc,Bachelors,Exec-managerial,40,1
36,Private,Bachelors,Craft-repair,45,0
27,State-gov,Prof-school,Prof-specialty,60,0
34,State-gov,Bachelors,Prof-specialty,50,0
35,Private,Assoc-voc,Exec-managerial,45,0
31,Self-emp-inc,HS-grad,Sales,50,0
18,Private,HS-grad,Handlers-cleaners,12,0
69,State-gov,Prof-school,Adm-clerical,34,1
48,Private,Masters,Prof-specialty,50,0
28,Private,HS-grad,Other-service,40,0
31,Self-emp-inc,Bachelors,Exec-managerial,55,1
25,Private,HS-grad,Protective-serv,40,0
39,Private,Bachelors,Adm-clerical,20,0
35,Self-emp-inc,Some-college,Sales,50,1
23,Private,Bachelors,Machine-op-inspct,50,0
35,Self-emp-inc,HS-grad,Craft-repair,40,0
36,Private,HS-grad,Sales,50,1
23,Private,HS-grad,Craft-repair,40,0
41,Private,Some-college,Craft-repair,56,1
43,Private,HS-grad,Other-service,40,0
35,Private,HS-grad,Machine-op-inspct,48,0
40,Self-emp-not-inc,Prof-school,Prof-specialty,60,0
64,Private,11th,Farming-fishing,40,0
62,Private,Bachelors,Adm-clerical,30,1
40,Private,Bachelors,Prof-specialty,45,0
47,Private,Some-college,Craft-repair,40,0
36,Private,HS-grad,Farming-fishing,40,0
35,Self-emp-inc,Bachelors,Prof-specialty,50,0
20,Private,10th,Sales,40,0
19,Private,Some-college,Sales,15,0
66,Private,Masters,Prof-specialty,20,0
36,Private,Some-college,Transport-moving,45,0
38,State-gov,HS-grad,Machine-op-inspct,40,0
61,Self-emp-not-inc,HS-grad,Exec-managerial,40,1
24,Private,Bachelors,Prof-specialty,40,0
74,Self-emp-not-inc,Assoc-acdm,Exec-managerial,30,0
39,Self-emp-inc,HS-grad,Exec-managerial,60,0
40,Self-emp-not-inc,Some-college,Craft-repair,38,0
30,Private,HS-grad,Craft-repair,45,0
24,Private,Masters,Transport-moving,25,0
38,Private,HS-grad,Craft-repair,44,0
22,?,HS-grad,?,40,0
29,Private,11th,Handlers-cleaners,20,0
52,Private,10th,Transport-moving,55,0
