age,workclass,education-num,occupation,capital-gain,capital-loss,hours-per-week,income
53,Private,13,Exec-managerial,0,0,50,1
63,State-gov,15,Prof-specialty,0,0,40,0
44,Private,13,Prof-specialty,0,0,45,0
33,Local-gov,13,Prof-specialty,0,0,40,0
63,Self-emp-inc,11,Exec-managerial,0,0,40,1
43,Private,10,Other-service,0,0,40,0
19,Private,9,Sales,0,0,30,0
35,Self-emp-not-inc,10,Exec-managerial,0,0,40,0
42,Self-emp-not-inc,11,Craft-repair,2885,0,40,0
38,Private,7,Craft-repair,0,0,40,0
33,Private,16,Tech-support,0,0,40,0
44,Private,9,Machine-op-inspct,0,0,40,0
38,Private,9,Machine-op-inspct,0,0,40,0
22,Private,11,Exec-managerial,0,0,40,0
53,Private,9,Sales,0,0,35,0
22,Private,9,Handlers-cleaners,0,0,40,0
21,Private,10,Machine-op-inspct,0,0,40,0
41,Private,13,Sales,0,0,40,0
48,Private,11,Craft-repair,0,0,40,0
40,Local-gov,14,Prof-specialty,0,0,50,0
23,Private,13,Prof-specialty,0,0,38,0
41,Local-gov,13,Prof-specialty,0,0,10,0
47,Self-emp-inc,15,Prof-specialty,0,2415,55,0
46,Private,14,Adm-clerical,0,0,60,0
27,Local-gov,10,Protective-serv,0,0,60,0
43,State-gov,13,Exec-managerial,15024,0,40,1
33,Private,10,Other-service,0,0,50,0
29,Private,15,Prof-specialty,0,0,55,0
45,Private,14,Exec-managerial,0,0,40,0
45,Private,9,Craft-repair,0,0,40,0
63,Private,6,Craft-repair,0,0,40,0
60,Self-emp-not-inc,16,Sales,0,0,20,0
49,Private,7,Transport-moving,0,1902,70,0
18,Private,9,Sales,0,0,40,0
22,Local-gov,13,Prof-specialty,0,0,40,0
33,Private,13,Prof-specialty,0,0,40,0
17,Private,7,Other-service,0,0,20,0
18,?,10,?,0,0,30,0
61,Self-emp-inc,13,Sales,0,0,45,0
50,Private,11,Exec-managerial,0,0,50,1
17,Private,6,Other-service,0,0,15,0
31,Private,5,Sales,0,0,43,1
35,Private,13,Sales,0,0,50,1
19,?,10,?,0,0,50,0
30,Self-emp-inc,9,Other-service,0,0,60,0
32,Private,14,Prof-specialty,0,1741,40,0
24,Private,9,Handlers-cleaners,0,0,50,0
53,Private,9,Craft-repair,0,0,46,1
23,Private,9,Handlers-cleaners,0,0,30,0
34,State-gov,14,Prof-specialty,0,0,24,0
63,Private,9,Sales,0,0,40,0
45,Private,14,Exec-managerial,15024,0,60,1
35,Self-emp-not-inc,9,Machine-op-inspct,8614,0,40,1
34,Private,13,Sales,0,0,45,1
30,Self-emp-not-inc,11,Prof-specialty,15024,0,65,1
58,Private,7,Other-service,0,0,20,0
21,Private,10,Adm-clerical,0,0,16,0
54,Self-emp-inc,9,Exec-managerial,0,0,36,1
42,Private,13,Tech-support,0,0,40,1
28,Private,9,Machine-op-inspct,0,0,40,0
22,Private,10,Farming-fishing,0,0,40,0
42,Local-gov,4,Craft-repair,0,0,40,0
53,Self-emp-not-inc,10,Farming-fishing,0,0,30,0
57,Private,9,Craft-repair,0,0,84,1
39,Private,9,Handlers-cleaners,0,0,48,1
21,State-gov,10,Other-service,0,0,10,0
59,Self-emp-not-inc,6,Exec-managerial,0,0,36,0
18,Private,10,Other-service,0,0,30,0
23,Local-gov,9,Farming-fishing,0,0,40,0
55,Local-gov,14,Prof-specialty,0,0,45,0
42,Self-emp-not-inc,9,Farming-fishing,0,0,50,0
18,Private,9,Adm-clerical,0,0,25,0
35,Private,9,Other-service,0,0,40,0
31,Local-gov,10,Adm-clerical,0,0,40,0
36,Private,6,Handlers-cleaners,0,0,40,0
46,Private,10,Craft-repair,0,0,40,0
31,Private,10,Craft-repair,0,0,20,0
47,Private,9,Machine-op-inspct,0,0,44,0
25,Private,8,Machine-op-inspct,0,0,40,0
52,Private,9,Other-service,0,0,38,0
44,Self-emp-not-inc,10,Other-service,0,0,50,0
45,Private,4,Other-service,0,0,21,0
49,Private,10,Sales,0,0,40,0
33,Private,9,Adm-clerical,0,0,30,0
47,Private,10,Exec-managerial,0,0,30,0
44,Self-emp-not-inc,9,Prof-specialty,0,1902,40,1
40,Private,12,Exec-managerial,0,0,40,0
34,Private,10,Adm-clerical,0,0,40,0
36,Private,16,Prof-specialty,0,0,60,1
53,Private,10,Craft-repair,7688,0,40,1
50,Private,14,Prof-specialty,0,0,40,0
46,State-gov,14,Exec-managerial,0,0,38,0
30,Private,9,Machine-op-inspct,0,0,40,0
32,Private,9,Adm-clerical,0,0,42,0
29,Private,10,Handlers-cleaners,0,0,45,0
27,Private,9,Handlers-cleaners,0,0,40,0
36,Private,14,Sales,7688,0,50,1
26,Private,7,Other-service,0,0,25,0
57,Private,9,Machine-op-inspct,0,0,40,1
47,Private,10,Machine-op-inspct,0,0,40,0
20,Private,10,Other-service,0,0,40,0
27,Private,10,Exec-managerial,0,0,40,0
24,Private,13,Sales,0,0,40,0
29,Private,9,Sales,0,0,25,0
41,Private,13,Other-service,0,0,40,0
48,Self-emp-inc,9,Exec-managerial,0,0,80,0
70,Private,7,Transport-moving,0,0,40,0
57,Self-emp-inc,10,Sales,0,0,50,1
17,Private,6,Other-service,0,0,25,0
60,Local-gov,10,Adm-clerical,0,0,35,0
76,Private,13,Adm-clerical,5556,0,13,0
60,Private,6,Other-service,0,0,40,0
53,Private,8,Other-service,0,0,40,0
37,Self-emp-not-inc,14,Exec-managerial,0,0,50,1
45,Private,13,Craft-repair,0,0,45,1
37,Private,9,Machine-op-inspct,0,0,38,0
19,Private,9,Other-service,0,0,15,0
35,Private,9,Transport-moving,5178,0,90,1
21,Private,11,Farming-fishing,0,0,46,0
43,Private,10,Transport-moving,0,0,50,1
41,Private,13,Machine-op-inspct,2354,0,40,0
32,Private,10,Handlers-cleaners,0,0,38,0
41,Self-emp-inc,13,Prof-specialty,15024,0,40,1
55,Private,9,Handlers-cleaners,0,0,40,0
47,Self-emp-not-inc,9,Farming-fishing,3103,0,60,0
30,State-gov,7,Transport-moving,0,0,40,0
30,Private,9,Machine-op-inspct,0,0,40,0
38,Private,15,Exec-managerial,0,0,40,1
50,Local-gov,9,Machine-op-inspct,4386,0,48,0
36,Local-gov,10,Protective-serv,0,0,57,1
60,?,9,?,0,0,35,0
21,Local-gov,12,Exec-managerial,0,0,40,0
27,Private,7,Other-service,0,0,40,0
34,Private,10,Exec-managerial,0,0,40,0
81,Self-emp-not-inc,2,Sales,0,0,45,0
59,Private,6,Transport-moving,0,0,45,1
39,Private,10,Exec-managerial,0,0,39,0
46,Private,9,Sales,0,0,40,0
23,Private,11,Other-service,0,0,20,0
42,Private,10,Transport-moving,0,0,57,0
23,Local-gov,9,Transport-moving,0,0,40,0
31,Private,7,Exec-managerial,0,0,40,0
49,Private,14,Exec-managerial,15024,0,80,0
51,Private,10,Exec-managerial,0,0,40,1
46,Private,10,Adm-clerical,0,0,40,0
46,Private,9,Exec-managerial,0,0,40,0
69,Local-gov,6,Adm-clerical,0,0,17,0
31,Private,13,Farming-fishing,0,0,45,0
43,State-gov,9,Exec-managerial,0,0,40,0
71,?,9,?,0,0,24,0
22,Private,5,Craft-repair,0,0,40,0
55,State-gov,12,Adm-clerical,0,0,40,0
27,Private,9,Handlers-cleaners,0,0,40,0
36,Self-emp-not-inc,9,Craft-repair,0,0,35,0
30,Private,13,Exec-managerial,0,0,70,1
30,Private,9,Exec-managerial,2354,0,40,0
67,Local-gov,10,Other-service,2964,0,41,0
64,Self-emp-not-inc,4,Craft-repair,0,0,20,0
25,Private,10,Machine-op-inspct,0,0,40,0
43,Local-gov,10,Exec-managerial,0,0,40,0
40,Local-gov,14,Prof-specialty,0,0,40,1
42,?,7,?,0,0,22,0
30,Local-gov,13,Protective-serv,0,0,40,0
51,Local-gov,14,Prof-specialty,0,0,40,0
40,Self-emp-not-inc,15,Prof-specialty,0,0,45,1
44,Private,10,Exec-managerial,0,0,42,0
50,Private,14,Prof-specialty,0,0,40,1
27,Local-gov,10,Protective-serv,0,2231,40,1
27,Private,5,Craft-repair,0,0,32,0
37,Private,9,Handlers-cleaners,5178,0,40,1
47,Private,9,Other-service,0,0,35,0
48,Private,9,Craft-repair,0,0,40,1
31,Private,10,Craft-repair,0,0,50,1
27,Private,9,Handlers-cleaners,0,0,40,0
20,?,10,?,0,0,40,0
31,Private,10,Craft-repair,0,0,40,0
34,Private,13,Exec-managerial,0,0,40,0
29,Private,9,Handlers-cleaners,0,0,40,0
61,Private,10,Craft-repair,0,0,40,0
35,Private,13,Prof-specialty,0,0,36,0
21,Private,9,Other-service,0,0,20,0
34,Self-emp-inc,9,Farming-fishing,0,0,55,0
33,Private,10,Other-service,0,0,50,0
71,Private,13,Prof-specialty,9386,0,50,0
26,Private,13,Prof-specialty,0,0,40,0
52,Private,14,Exec-managerial,0,0,40,0
19,Self-emp-not-inc,10,Farming-fishing,0,0,32,0
18,Private,8,Other-service,0,0,25,0
35,Private,11,Other-service,0,0,30,0
34,Private,13,Sales,0,1564,60,1
26,State-gov,10,Protective-serv,0,0,40,0
40,Private,9,Craft-repair,0,0,40,0
48,Local-gov,13,Prof-specialty,0,0,40,0
27,Private,10,Craft-repair,0,0,60,0
49,Self-emp-not-inc,9,Sales,0,0,40,0
36,Private,9,Other-service,0,0,40,0
54,Private,9,Farming-fishing,0,0,40,0
25,State-gov,10,Craft-repair,0,0,20,0
37,Private,11,Prof-specialty,0,0,38,0
21,Private,7,Craft-repair,0,0,40,0
39,Private,13,Exec-managerial,0,0,50,1
49,Private,13,Tech-support,0,1564,40,0
36,Self-emp-not-inc,16,Prof-specialty,0,0,45,1
20,?,10,?,0,0,72,0
32,Private,10,Sales,4386,0,50,0
26,Private,10,Protective-serv,0,0,40,0
35,Private,16,Prof-specialty,0,0,60,0
34,Private,9,Craft-repair,0,0,40,0
38,Private,9,Craft-repair,0,0,40,0
48,Private,13,Prof-specialty,0,0,42,0
30,Private,9,Transport-moving,1506,0,80,0
19,Private,10,Other-service,0,0,27,0
41,Self-emp-inc,10,Farming-fishing,0,0,65,0
22,Private,10,Other-service,0,0,35,0
48,Private,10,Adm-clerical,0,0,44,0
33,Self-emp-inc,9,Exec-managerial,0,0,84,1
48,Private,13,Craft-repair,0,0,45,1
43,Private,9,Adm-clerical,0,0,45,0
20,Private,5,Sales,0,0,32,0
55,Private,4,Transport-moving,0,0,50,0
39,Private,10,Adm-clerical,0,0,24,0
58,Private,9,Adm-clerical,0,0,40,0
17,Private,6,Other-service,0,0,20,0
68,Private,9,Transport-moving,0,419,12,0
58,Local-gov,10,Adm-clerical,0,0,55,0
49,Private,7,Other-service,0,0,6,0
33,Private,13,Prof-specialty,0,0,45,0
39,Private,9,Handlers-cleaners,0,0,40,0
25,Private,13,Other-service,0,0,40,0
29,Private,6,Craft-repair,0,0,40,0
46,Private,13,Exec-managerial,0,0,55,1
28,Private,5,Priv-house-serv,0,0,35,0
36,Private,10,Exec-managerial,0,0,4,0
41,Local-gov,9,Craft-repair,0,0,40,0
43,Private,10,Prof-specialty,0,0,40,0
64,Private,5,Other-service,0,0,40,0
44,Private,9,Transport-moving,0,0,40,0
51,Private,8,Other-service,0,0,40,0
44,Private,9,Machine-op-inspct,0,0,45,1
35,Federal-gov,13,Tech-support,0,0,28,0
31,Private,4,Handlers-cleaners,0,0,50,0
32,Private,9,Handlers-cleaners,0,0,60,0
34,Local-gov,14,Prof-specialty,0,0,40,0
26,Private,10,Exec-managerial,0,0,60,0
22,State-gov,10,Other-service,0,0,45,0
22,Private,10,Adm-clerical,0,0,40,0
17,?,6,?,0,0,40,0
50,Self-emp-not-inc,16,Prof-specialty,3781,0,40,0
59,Private,9,Prof-specialty,0,0,60,0
19,Private,10,Sales,0,0,25,0
66,?,4,?,0,0,30,0
39,Private,13,Exec-managerial,13550,0,50,1
24,Private,13,Prof-specialty,0,0,8,0
28,Private,10,Tech-support,0,0,40,0
34,Private,13,Craft-repair,0,0,45,1
23,Private,10,Adm-clerical,0,0,30,0
23,Private,9,Handlers-cleaners,0,0,27,0
62,Private,6,Sales,0,0,35,0
31,Federal-gov,12,Tech-support,0,0,45,0
48,Private,13,Prof-specialty,0,0,40,0
31,Self-emp-not-inc,13,Exec-managerial,0,0,60,1
48,State-gov,16,Prof-specialty,0,0,50,1
54,Private,6,Transport-moving,0,0,40,0
38,Private,13,Exec-managerial,0,1848,54,1
40,State-gov,11,Machine-op-inspct,0,0,38,1
31,Private,10,Craft-repair,0,0,40,0
41,Local-gov,14,Prof-specialty,0,0,40,0
44,Local-gov,14,Prof-specialty,0,0,35,0
33,Private,9,Transport-moving,0,1887,50,0
19,Private,9,Other-service,0,0,40,0
20,Private,8,Craft-repair,0,0,40,0
49,Private,9,Craft-repair,0,0,40,0
43,Private,14,Exec-managerial,0,0,45,0
30,Private,13,Prof-specialty,0,0,60,0
22,Private,12,Adm-clerical,0,0,40,0
17,Private,7,Sales,0,0,15,0
34,Local-gov,10,Other-service,0,0,48,0
37,Private,9,Machine-op-inspct,1055,0,20,0
37,Self-emp-not-inc,16,Prof-specialty,0,0,60,0
25,Private,15,Prof-specialty,0,0,20,0
33,Self-emp-not-inc,12,Sales,0,0,40,0
46,Self-emp-inc,13,Other-service,0,1977,60,0
24,Private,9,Adm-clerical,0,0,60,0
78,Self-emp-inc,7,Exec-managerial,0,0,10,0
30,Self-emp-not-inc,9,Craft-repair,0,0,40,0
56,Private,9,Transport-moving,0,0,35,0
59,Private,6,Handlers-cleaners,0,0,40,0
24,Private,13,Prof-specialty,0,0,20,0
22,Private,9,Adm-clerical,0,0,40,0
60,Self-emp-inc,6,Exec-managerial,0,1977,44,0
21,Private,9,Handlers-cleaners,0,0,40,0
41,State-gov,9,Handlers-cleaners,0,0,40,0
28,Private,9,Other-service,0,0,40,0
47,?,9,?,0,0,32,0
32,Private,9,Machine-op-inspct,0,0,40,0
54,Private,9,Sales,15024,0,50,1
45,Private,10,Transport-moving,7298,0,50,1
60,?,6,?,0,0,10,0
46,Self-emp-not-inc,14,Prof-specialty,0,0,45,0
59,Private,9,Adm-clerical,0,0,40,0
50,Private,14,Sales,0,0,40,1
39,Local-gov,7,Adm-clerical,0,0,40,0
46,Private,13,Adm-clerical,0,0,25,0
39,Private,10,Sales,0,0,55,0
23,Private,9,Sales,0,0,40,0
23,Private,10,Adm-clerical,0,0,32,0
44,Private,13,Prof-specialty,0,0,36,0
32,Private,9,Transport-moving,0,0,55,0
27,Private,14,Prof-specialty,0,0,45,0
45,Private,12,Exec-managerial,0,0,56,0
39,Private,12,Exec-managerial,0,0,35,0
42,Private,12,Sales,0,0,45,0
24,Private,13,Exec-managerial,0,0,48,0
48,Local-gov,10,Protective-serv,0,0,42,1
39,Private,9,Machine-op-inspct,0,0,40,0
64,Private,10,Adm-clerical,0,0,40,0
23,Private,10,Craft-repair,0,0,40,0
64,State-gov,16,Prof-specialty,0,0,50,1
51,Private,10,Adm-clerical,0,0,40,0
42,Private,10,Adm-clerical,0,0,12,0
28,Private,9,Exec-managerial,0,0,40,0
65,Private,4,Craft-repair,0,0,40,0
26,Private,9,Craft-repair,0,0,40,0
43,State-gov,13,Exec-managerial,0,0,55,1
37,Private,9,Craft-repair,0,0,40,0
41,Private,10,Sales,0,0,50,0
41,Private,14,Exec-managerial,0,0,50,1
35,Private,9,Exec-managerial,0,0,50,0
48,Private,9,Adm-clerical,0,0,16,0
21,Private,10,Handlers-cleaners,0,0,30,0
64,Private,13,Exec-managerial,15024,0,40,1
43,Private,9,Adm-clerical,0,0,50,1
55,Private,9,Exec-managerial,0,0,40,0
47,State-gov,12,Transport-moving,0,0,40,0
35,Private,9,Exec-managerial,0,0,60,0
26,Private,10,Handlers-cleaners,0,0,40,0
58,Self-emp-not-inc,9,Farming-fishing,0,0,50,0
75,State-gov,10,Adm-clerical,0,0,10,0
78,?,14,?,0,0,15,0
42,Private,9,Other-service,0,0,30,0
29,Private,4,Other-service,0,0,40,0
29,Private,13,Exec-managerial,0,0,40,0
25,Private,10,Other-service,0,0,34,0
52,Private,13,Prof-specialty,0,0,38,1
36,Private,9,Adm-clerical,0,0,50,0
59,Self-emp-not-inc,9,Prof-specialty,0,0,20,0
40,Self-emp-not-inc,10,Machine-op-inspct,0,0,35,0
59,Private,10,Craft-repair,2907,0,40,0
28,Private,13,Exec-managerial,6849,0,60,0
52,Private,10,Sales,0,0,55,0
54,Self-emp-not-inc,14,Sales,0,0,50,0
34,Private,9,Transport-moving,0,0,65,0
59,Private,9,Other-service,0,0,35,0
26,Private,10,Craft-repair,0,0,40,0
39,Private,13,Craft-repair,0,0,40,1
40,Private,9,Handlers-cleaners,0,0,48,0
23,Private,12,Craft-repair,0,0,20,0
43,Private,9,Machine-op-inspct,0,0,40,0
33,Private,12,Exec-managerial,0,0,55,0
68,Private,13,Sales,20051,0,40,1
39,Private,12,Sales,0,0,24,0
30,Private,9,Craft-repair,0,0,35,0
25,Private,9,Machine-op-inspct,0,0,45,0
63,Self-emp-not-inc,6,Craft-repair,0,0,20,0
20,Private,12,Exec-managerial,0,0,40,0
41,Private,9,Craft-repair,0,0,60,0
20,Private,10,Adm-clerical,0,0,30,0
19,Private,10,Sales,0,0,36,0
22,Private,10,Other-service,0,0,40,0
41,State-gov,13,Farming-fishing,0,0,40,1
28,Private,9,Other-service,0,0,40,0
41,Private,10,Craft-repair,0,0,40,0
32,Self-emp-not-inc,9,Craft-repair,3942,0,32,0
27,Private,9,Craft-repair,0,0,50,0
22,Private,13,Prof-specialty,0,0,20,0
22,Private,10,Other-service,0,0,30,0
44,Private,13,Sales,0,0,75,0
30,Self-emp-not-inc,9,Farming-fishing,0,0,85,0
31,Private,9,Adm-clerical,0,0,8,0
57,Private,9,Craft-repair,0,1740,40,0
53,Self-emp-inc,10,Exec-managerial,0,0,40,0
40,Private,4,Craft-repair,0,0,40,0
44,Self-emp-not-inc,10,Farming-fishing,0,0,72,0
36,Private,9,Adm-clerical,0,0,40,0
30,Private,9,Machine-op-inspct,5013,0,40,0
60,Self-emp-not-inc,9,Sales,2597,0,55,0
64,State-gov,16,Prof-specialty,8614,0,50,0
36,Local-gov,9,Adm-clerical,0,0,40,1
58,Local-gov,6,Transport-moving,0,0,40,0
38,Private,11,Other-service,0,0,70,0
40,Private,10,Exec-managerial,0,0,55,0
32,Private,9,Craft-repair,0,0,40,0
47,Local-gov,14,Prof-specialty,0,0,45,0
40,Federal-gov,10,Adm-clerical,0,1887,40,0
41,Private,11,Craft-repair,0,0,40,0
26,Private,10,Craft-repair,0,0,50,0
70,?,10,?,0,0,10,1
32,Private,10,Exec-managerial,0,0,50,0
31,Private,10,Tech-support,0,0,40,0
52,Private,9,Sales,0,0,36,0
40,State-gov,10,Protective-serv,0,0,40,0
65,Private,2,Other-service,0,0,35,0
50,Private,13,Sales,0,0,40,1
42,Private,10,Transport-moving,0,0,40,0
44,State-gov,11,Protective-serv,0,0,50,0
59,Private,9,Adm-clerical,0,0,20,0
38,Self-emp-inc,13,Prof-specialty,0,0,70,1
24,Private,7,Handlers-cleaners,0,0,40,0
56,Private,9,Machine-op-inspct,0,0,40,0
53,Private,9,Machine-op-inspct,2829,0,40,0
44,Self-emp-inc,13,Exec-managerial,-31073,0,70,1
23,Private,10,Adm-clerical,0,0,24,0
29,Private,9,Machine-op-inspct,0,0,40,1
45,Local-gov,14,Prof-specialty,0,1977,35,1
37,Private,15,Prof-specialty,0,0,60,1
32,Private,13,Craft-repair,0,0,40,0
41,Private,10,Adm-clerical,0,0,40,0
37,Self-emp-not-inc,9,Craft-repair,0,0,60,0
31,Private,10,Prof-specialty,0,0,40,0
49,Private,13,Sales,0,0,50,0
20,Private,9,Machine-op-inspct,0,1590,40,0
19,Private,7,Machine-op-inspct,0,0,25,0
49,Private,9,Machine-op-inspct,0,1902,40,0
38,Private,13,Exec-managerial,0,0,55,1
75,Self-emp-not-inc,9,Farming-fishing,0,0,20,0
36,Private,10,Machine-op-inspct,0,0,40,0
29,Private,13,Prof-specialty,0,0,24,0
35,?,10,?,0,0,36,0
22,Private,9,Sales,2597,0,40,0
40,Private,9,Other-service,0,0,40,0
41,Private,8,Adm-clerical,0,0,40,0
42,Private,11,Machine-op-inspct,0,0,40,0
53,Private,9,Sales,0,0,40,0
41,Private,9,Craft-repair,0,0,40,0
23,Private,13,Exec-managerial,0,0,24,0
73,Private,13,Farming-fishing,0,0,12,0
19,Private,10,Other-service,0,0,3,0
21,Private,4,Other-service,0,0,48,0
51,Private,7,Other-service,0,0,40,0
23,Private,13,Exec-managerial,0,0,28,0
26,Private,9,Handlers-cleaners,0,0,40,0
17,Private,7,Machine-op-inspct,0,0,12,0
31,Self-emp-not-inc,11,Craft-repair,0,0,50,0
32,Private,13,Prof-specialty,15024,0,50,1
54,State-gov,16,Exec-managerial,0,0,50,1
63,Local-gov,9,Adm-clerical,0,0,35,1
58,Private,9,Exec-managerial,0,0,45,1
65,Local-gov,10,Adm-clerical,0,0,35,0
30,Private,9,Craft-repair,0,1848,50,1
29,Private,3,Other-service,0,0,25,0
46,Private,9,Craft-repair,0,0,40,1
25,Private,14,Prof-specialty,2597,0,31,0
24,Private,13,Adm-clerical,0,0,40,0
64,Private,15,Prof-specialty,0,2444,40,0
20,Private,10,Other-service,0,0,40,0
48,Local-gov,9,Exec-managerial,7298,0,38,1
44,Private,6,Transport-moving,0,0,40,0
27,Private,13,Adm-clerical,0,0,40,0
30,Private,14,Prof-specialty,0,0,16,0
40,Private,9,Exec-managerial,0,0,50,0
32,Private,10,Machine-op-inspct,0,0,55,0
36,Private,10,Adm-clerical,-31073,0,40,1
51,Self-emp-not-inc,10,Craft-repair,0,0,8,1
56,?,10,?,0,0,50,1
59,Private,10,Sales,0,0,40,0
17,Private,7,Other-service,0,0,20,0
35,Federal-gov,15,Prof-specialty,0,0,55,0
23,Private,13,Exec-managerial,0,0,40,0
21,?,10,?,0,0,35,0
50,Local-gov,6,Other-service,0,0,40,0
52,Local-gov,9,Adm-clerical,0,0,45,0
48,Private,9,Adm-clerical,2463,0,40,0
32,Private,9,Craft-repair,0,0,40,0
59,Local-gov,9,Craft-repair,0,0,40,0
30,Private,10,Adm-clerical,0,0,40,0
47,Local-gov,13,Prof-specialty,0,0,48,0
20,?,10,?,0,0,24,0
18,Private,7,Machine-op-inspct,0,0,21,0
59,Private,16,Prof-specialty,0,2415,45,1
47,?,6,?,0,0,20,0
60,Private,13,Exec-managerial,15024,0,45,1
37,Private,9,Exec-managerial,0,0,46,1
67,Private,5,Protective-serv,0,0,40,0
46,Private,13,Prof-specialty,0,0,40,0
47,?,9,?,0,0,40,0
79,Self-emp-inc,8,Sales,18481,0,45,1
48,Private,14,Exec-managerial,0,0,40,1
22,Private,7,Craft-repair,0,0,30,0
33,Private,11,Craft-repair,0,0,45,0
33,Private,9,Handlers-cleaners,0,0,35,0
29,Self-emp-not-inc,9,Transport-moving,0,0,45,0
60,State-gov,13,Exec-managerial,0,0,40,1
33,Self-emp-not-inc,10,Craft-repair,2829,0,40,0
28,Private,10,Other-service,0,0,35,0
32,Private,9,Craft-repair,0,1579,36,0
29,Private,2,Other-service,0,0,20,0
28,Federal-gov,10,Adm-clerical,0,0,72,0
55,Private,9,Craft-repair,0,0,40,1
58,Private,13,Sales,15024,0,40,1
46,Private,14,Exec-managerial,0,0,60,0
22,Private,12,Adm-clerical,0,0,20,0
44,Private,13,Craft-repair,0,0,12,0
39,Private,13,Exec-managerial,0,0,45,1
41,Private,14,Exec-managerial,0,0,45,0
49,Private,9,Craft-repair,0,0,40,0
51,Private,9,Craft-repair,0,0,40,0
61,Private,9,Protective-serv,4386,0,40,0
53,Private,10,Craft-repair,0,0,40,1
40,Private,9,Machine-op-inspct,0,0,55,0
31,?,13,?,4064,0,30,0
52,Private,14,Prof-specialty,0,0,40,0
33,Private,2,Handlers-cleaners,0,0,40,0
38,Private,13,Sales,15024,0,50,0
33,Private,11,Prof-specialty,0,0,55,0
58,Self-emp-not-inc,9,Farming-fishing,0,0,80,0
38,Private,10,Adm-clerical,0,0,40,0
20,Private,9,Handlers-cleaners,0,0,43,0
47,Self-emp-inc,10,Sales,0,0,45,0
38,Private,6,Craft-repair,0,0,40,0
34,Private,14,Prof-specialty,0,0,40,0
32,Private,9,Machine-op-inspct,0,0,40,0
20,Private,9,Prof-specialty,0,0,35,0
43,Self-emp-inc,13,Farming-fishing,0,0,35,0
20,?,10,?,0,0,45,0
18,Private,7,Other-service,0,0,16,0
40,Private,9,Other-service,0,0,40,0
32,Private,13,Adm-clerical,0,0,35,1
29,Private,15,Prof-specialty,0,0,50,0
59,Private,16,Prof-specialty,0,0,50,0
29,Private,12,Sales,7688,0,45,1
41,Private,13,Prof-specialty,0,0,40,0
19,Private,9,Transport-moving,2176,0,45,0
29,?,9,?,0,0,35,0
49,Self-emp-inc,13,Exec-managerial,0,0,50,0
58,Self-emp-inc,7,Transport-moving,0,0,60,0
30,Federal-gov,13,Prof-specialty,0,0,40,1
18,Private,7,Sales,0,0,16,0
18,Private,10,Adm-clerical,0,0,40,0
30,Local-gov,14,Prof-specialty,0,1887,45,1
58,Private,6,Craft-repair,5178,0,40,1
37,Self-emp-not-inc,10,Craft-repair,0,0,45,0
43,Private,4,Handlers-cleaners,0,0,40,0
31,Private,9,Adm-clerical,0,0,38,0
43,Local-gov,9,Other-service,0,0,40,0
45,Private,9,Transport-moving,0,0,40,1
40,Self-emp-not-inc,12,Prof-specialty,0,0,2,0
35,Private,9,Prof-specialty,0,0,40,0
17,Private,7,Sales,0,0,16,0
19,Self-emp-not-inc,10,Other-service,0,0,25,0
29,Private,9,Handlers-cleaners,0,0,40,0
65,Self-emp-not-inc,13,Farming-fishing,0,0,30,0
39,Local-gov,14,Prof-specialty,0,0,40,0
49,Private,10,Sales,0,0,30,0
58,Local-gov,9,Adm-clerical,0,0,30,0
51,Self-emp-not-inc,9,Exec-managerial,0,0,40,0
21,Private,10,Sales,0,0,20,0
46,Private,7,Prof-specialty,0,0,40,1
43,Federal-gov,9,Adm-clerical,3908,0,40,0
30,Private,9,Craft-repair,0,0,60,0
53,Private,14,Prof-specialty,7298,0,40,1
58,Private,4,Other-service,0,0,40,0
44,Private,10,Craft-repair,7688,0,45,1
38,Self-emp-not-inc,10,Craft-repair,0,0,40,0
72,Private,9,Adm-clerical,6360,0,40,0
36,Self-emp-not-inc,9,Exec-managerial,-24226,0,90,0
51,Self-emp-not-inc,14,Exec-managerial,0,0,42,1
46,Private,11,Exec-managerial,0,1902,40,0
63,Local-gov,13,Craft-repair,0,0,35,0
57,Private,13,Exec-managerial,0,0,40,0
29,Private,9,Craft-repair,7298,0,40,0
90,Private,14,Exec-managerial,0,0,40,0
65,Private,4,Machine-op-inspct,0,0,40,0
46,Private,10,Handlers-cleaners,0,0,40,0
52,Private,4,Machine-op-inspct,0,0,40,0
60,Local-gov,14,Prof-specialty,0,0,40,1
27,Private,13,Prof-specialty,0,0,45,0
40,Private,4,Craft-repair,0,0,40,0
20,Private,9,Handlers-cleaners,0,0,40,0
62,Self-emp-inc,13,Exec-managerial,0,1902,55,0
21,Local-gov,9,Adm-clerical,0,0,20,0
27,Private,14,Sales,0,0,40,0
42,Private,10,Tech-support,0,0,50,1
42,Private,9,Sales,0,0,40,0
36,State-gov,13,Protective-serv,0,0,40,0
53,Private,9,Other-service,4386,0,30,1
51,Private,13,Prof-specialty,0,0,50,1
28,Private,9,Craft-repair,0,0,35,0
51,Private,9,Tech-support,7298,0,50,1
37,Private,9,Other-service,0,0,40,0
18,Private,9,Sales,0,0,20,0
65,Private,13,Other-service,0,0,20,0
33,Private,10,Adm-clerical,0,0,40,0
23,Private,10,Sales,0,0,40,0
59,?,12,?,0,0,8,0
47,Local-gov,13,Exec-managerial,0,0,40,0
28,Private,13,Prof-specialty,0,0,50,0
